userId,isNew,cityId,purchaseDate,isTestDrive,closeDate
736571,1,16,2019-09-14,0,
502833,1,16,2019-09-14,0,
502833,1,16,2019-09-14,0,
355881,1,16,2019-09-15,0,
538151,1,16,2019-09-13,0,
766640,1,16,2019-09-15,0,
220085,0,3,2019-09-13,1,
816103,0,3,2019-09-17,0,
147317,0,4,2019-09-13,0,
853481,0,4,2019-09-18,1,
678333,0,4,2019-09-17,0,
890397,0,4,2019-09-17,0,
428309,0,4,2019-09-17,0,
688513,0,4,2019-09-18,0,
360394,1,4,2019-09-17,0,
746402,0,4,2019-09-13,0,
225703,0,5,2019-09-17,0,
585458,1,5,2019-09-17,0,
862609,1,18,2019-09-16,0,
410812,0,18,2019-09-13,0,
248566,1,18,2019-09-17,0,
766382,1,18,2019-09-18,0,2019-09-29
778319,1,18,2019-09-16,0,
192214,1,18,2019-09-17,0,
552912,0,18,2019-09-18,0,
250260,1,18,2019-09-17,0,
863516,1,18,2019-09-17,0,
282380,1,18,2019-09-17,0,
168029,0,19,2019-09-17,0,
405913,0,6,2019-09-18,0,
106784,1,20,2019-09-17,0,
271863,1,7,2019-09-17,0,
113694,0,7,2019-09-16,0,
772042,1,7,2019-09-17,0,
482020,0,7,2019-09-18,0,
128120,1,30,2019-09-17,1,
280407,1,31,2019-09-18,1,
589915,0,32,2019-09-18,1,
724641,0,32,2019-09-18,1,
343371,1,32,2019-09-18,1,
715631,1,22,2019-09-18,1,
842957,1,22,2019-09-17,0,
512690,0,22,2019-09-16,0,
502565,0,8,2019-09-18,0,
299833,1,8,2019-09-15,0,
251740,0,8,2019-09-18,0,
237452,0,8,2019-09-17,0,
640806,0,23,2019-09-16,0,
640806,0,23,2019-09-16,0,
611569,1,23,2019-09-16,0,
819234,0,23,2019-09-15,0,
172530,0,23,2019-09-17,0,
513792,0,23,2019-09-17,0,
293973,0,23,2019-09-18,0,
621808,0,23,2019-09-18,0,
737103,0,23,2019-09-17,0,
479717,0,23,2019-09-15,0,
349630,0,24,2019-09-17,0,
217644,0,33,2019-09-16,0,
217644,0,33,2019-09-16,0,
670086,1,9,2019-09-17,0,
507597,0,10,2019-09-14,0,
300665,1,10,2019-09-17,0,
231963,1,11,2019-09-18,1,
257703,0,11,2019-09-17,0,
226946,1,11,2019-09-18,0,
202642,1,11,2019-09-17,0,
686074,1,11,2019-09-14,0,
518201,0,11,2019-09-18,0,
341520,1,11,2019-09-15,0,
341520,1,11,2019-09-15,0,
356069,1,11,2019-09-17,0,2019-10-29
617371,1,11,2019-09-16,1,
559384,1,11,2019-09-15,0,
633238,1,11,2019-09-15,0,
649341,0,11,2019-09-16,0,
827506,0,11,2019-09-17,0,
763100,0,11,2019-09-17,0,
738820,0,11,2019-09-18,0,
215301,1,11,2019-09-14,0,
330846,0,11,2019-09-18,0,
100794,0,11,2019-09-18,0,
332128,0,11,2019-09-18,0,
480405,1,11,2019-09-16,1,2019-12-24
287418,1,11,2019-09-17,0,
509662,1,11,2019-09-14,0,
568156,1,11,2019-09-13,0,2019-12-20
465852,1,11,2019-09-16,0,
170567,1,11,2019-09-18,0,
496706,0,12,2019-09-18,0,
306891,0,12,2019-09-18,0,
293635,0,12,2019-09-16,0,
375017,1,12,2019-09-18,1,
769244,0,12,2019-09-18,1,
111333,1,12,2019-09-16,0,2019-11-24
788247,0,27,2019-09-17,0,
615976,0,28,2019-09-18,0,
299994,1,2,2019-09-16,0,
377668,1,2,2019-09-17,0,2019-12-04
123797,1,2,2019-09-14,0,
797085,0,2,2019-09-14,0,
221220,0,2,2019-09-17,0,
800665,1,2,2019-09-14,0,
245921,1,13,2019-09-17,0,
555397,0,13,2019-09-17,0,
860038,1,13,2019-09-18,0,
173820,0,35,2019-09-17,0,
818622,1,14,2019-09-18,0,
515921,0,14,2019-09-13,1,
108193,0,1,2019-09-18,0,
489239,1,1,2019-09-17,0,
109249,1,1,2019-09-17,0,
505473,0,29,2019-09-17,0,
323770,0,29,2019-09-18,1,
446177,0,15,2019-09-18,0,2019-11-20
579736,1,16,2019-09-17,0,
525425,1,16,2019-09-16,0,
629259,1,16,2019-09-19,1,
602262,1,16,2019-09-19,0,
499806,0,17,2019-09-18,0,
364020,1,3,2019-09-16,0,
829509,1,3,2019-09-17,0,
240131,0,3,2019-09-18,0,
284944,1,3,2019-09-19,0,
284944,1,3,2019-09-19,0,
284944,1,3,2019-09-19,0,
210667,1,3,2019-09-10,0,
272421,1,3,2019-09-17,0,
506293,0,34,2019-09-18,0,
426898,0,4,2019-09-19,0,
201539,1,4,2019-09-17,0,
858796,1,4,2019-09-19,1,
456009,1,4,2019-09-16,0,
131583,1,4,2019-09-16,0,
218023,1,4,2019-09-11,0,
595586,1,4,2019-09-16,0,
885582,1,4,2019-09-18,1,2020-01-06
568045,0,4,2019-09-16,0,
744859,0,4,2019-09-19,1,
779769,1,4,2019-09-16,0,
240333,0,5,2019-09-19,0,
202894,1,18,2019-09-19,0,2020-01-18
328331,0,18,2019-09-18,0,
324803,1,19,2019-09-18,0,
304565,1,19,2019-09-19,0,
117679,1,19,2019-09-19,0,
721857,0,6,2019-09-19,0,
670879,1,20,2019-09-17,0,
178835,0,7,2019-09-18,0,
128338,1,7,2019-09-18,0,
247426,1,7,2019-09-18,0,
633037,1,21,2019-09-16,1,
705632,1,21,2019-09-19,1,
574018,0,31,2019-09-19,0,
373602,0,31,2019-09-19,0,
635082,0,32,2019-09-19,1,
714548,0,32,2019-09-19,1,
658715,0,32,2019-09-18,0,
842775,0,22,2019-09-18,0,
614825,0,8,2019-09-19,0,
450153,0,23,2019-09-16,0,
557444,1,23,2019-09-17,0,
113746,1,23,2019-09-16,0,
357817,1,23,2019-09-17,0,
243412,1,23,2019-09-17,0,
686111,1,23,2019-09-17,0,
693205,1,23,2019-09-18,0,2019-09-22
702963,0,23,2019-09-17,0,
835817,0,23,2019-09-15,1,
391400,0,23,2019-09-19,0,
500767,0,23,2019-09-15,0,
822996,0,23,2019-09-17,0,
733441,0,23,2019-09-19,0,
255352,0,23,2019-09-17,0,
620628,1,23,2019-09-19,0,
620628,1,23,2019-09-19,0,
523051,1,26,2019-09-16,1,
762448,0,26,2019-09-18,0,
684591,0,26,2019-09-16,0,
453192,0,26,2019-09-14,0,
329496,0,26,2019-09-16,0,
394747,0,9,2019-09-18,0,
595527,1,9,2019-09-18,0,
595527,1,9,2019-09-18,0,
595527,1,9,2019-09-18,0,
698082,1,10,2019-09-18,0,
780593,0,10,2019-09-18,0,
631083,1,10,2019-09-18,0,
577293,0,11,2019-09-18,0,
714046,1,11,2019-09-14,0,
592201,1,11,2019-09-12,0,
592201,1,11,2019-09-12,0,
485338,1,11,2019-09-19,1,
881132,1,11,2019-09-19,0,
462365,1,11,2019-09-11,0,
183552,1,11,2019-09-19,0,
103320,1,11,2019-09-14,0,
300847,1,11,2019-09-16,0,
627127,0,11,2019-09-14,0,
289609,1,11,2019-09-17,0,
353570,1,11,2019-09-13,0,
890556,1,11,2019-09-13,0,
238702,1,11,2019-09-17,0,
475964,1,11,2019-09-09,0,
818473,0,11,2019-09-15,0,2019-11-26
712355,1,11,2019-09-13,0,
765810,1,11,2019-09-13,0,
851761,1,11,2019-09-18,0,
117032,0,11,2019-09-18,0,
521906,0,11,2019-09-18,0,
182956,0,11,2019-09-18,0,
521759,0,11,2019-09-02,0,
886636,1,11,2019-09-05,1,
449177,0,11,2019-09-16,0,
844611,0,11,2019-09-18,0,2019-11-08
837892,0,11,2019-09-19,0,
563722,0,11,2019-09-05,0,
440402,1,11,2019-09-13,0,
109592,1,11,2019-09-16,0,
415388,1,11,2019-09-15,0,
136123,0,12,2019-09-19,1,
263802,0,12,2019-09-16,0,
684158,0,12,2019-09-16,0,
429548,0,12,2019-09-19,0,
334550,0,12,2019-09-19,0,
524491,0,12,2019-09-17,0,
129223,0,12,2019-08-23,1,
894698,1,12,2019-09-11,0,
580147,1,12,2019-09-17,0,
871117,1,28,2019-09-18,0,
499217,0,28,2019-09-18,0,
644981,0,28,2019-09-18,0,
730305,0,28,2019-09-17,0,
125846,1,28,2019-09-14,0,
661320,0,2,2019-09-17,0,
560604,1,2,2019-09-11,0,
206289,0,13,2019-09-16,0,
829697,0,13,2019-09-13,0,
334210,0,13,2019-09-18,0,
334210,0,13,2019-09-18,0,
755745,0,13,2019-09-18,0,
375796,1,13,2019-09-18,0,
275831,0,13,2019-09-19,0,
222650,0,35,2019-09-17,0,
234141,1,35,2019-09-17,0,
385308,0,35,2019-09-16,0,
152079,1,35,2019-09-13,0,
821010,1,14,2019-09-18,0,
792211,0,14,2019-09-19,0,
165384,0,14,2019-09-10,0,
524039,0,14,2019-09-19,0,
179565,0,1,2019-09-18,0,
489575,0,1,2019-09-19,0,
249510,1,1,2019-09-18,0,
765786,1,1,2019-09-18,0,
788791,1,1,2019-09-18,1,
180766,1,1,2019-09-18,0,
695002,1,29,2019-09-19,0,
143050,0,29,2019-09-19,0,
856256,1,15,2019-09-17,1,
100861,1,15,2019-09-19,1,
780125,0,15,2019-09-19,0,
756203,0,15,2019-09-17,0,
316927,1,15,2019-09-16,0,
381978,0,15,2019-09-18,0,
350187,0,15,2019-09-19,0,
738630,0,15,2019-09-18,0,
544558,0,15,2019-09-17,0,
742990,1,16,2019-09-17,0,
764249,0,16,2019-09-19,0,
743168,1,16,2019-09-16,0,
347862,0,17,2019-09-19,0,
782224,1,17,2019-09-19,0,
477957,0,3,2019-09-20,0,
204025,1,3,2019-09-15,0,
204025,1,3,2019-09-15,0,
848977,1,3,2019-09-16,0,
820714,1,4,2019-09-18,0,
599811,1,4,2019-09-17,0,2019-10-02
408566,0,4,2019-09-20,0,
115257,1,4,2019-09-17,0,2020-01-16
888071,0,5,2019-08-31,0,
709460,1,18,2019-09-02,0,2019-09-26
769317,1,18,2019-09-19,0,
744918,1,18,2019-09-19,0,
112291,1,18,2019-09-17,0,
150695,1,18,2019-09-19,0,
552182,1,18,2019-09-20,0,
893111,0,6,2019-09-07,0,
296640,0,6,2019-09-18,0,
132031,0,20,2019-09-18,0,
574146,1,20,2019-09-19,0,
177888,0,20,2019-09-19,0,
851425,1,20,2019-09-18,0,
853380,0,7,2019-09-19,0,
823802,1,7,2019-09-20,0,
250239,0,7,2019-09-19,0,
351631,1,30,2019-09-19,0,
899923,0,22,2019-09-19,0,
877886,0,22,2019-09-19,0,
140452,0,22,2019-09-19,0,
793838,0,8,2019-09-19,0,
837404,0,8,2019-09-19,0,
344242,0,8,2019-09-19,0,
754313,0,8,2019-09-20,0,
739150,0,23,2019-09-20,0,
521721,1,23,2019-09-18,0,
452436,0,23,2019-09-18,0,
658613,0,23,2019-09-18,0,
265411,0,23,2019-09-19,0,
396548,0,23,2019-09-20,0,
398413,0,23,2019-09-20,0,
845208,0,24,2019-09-19,1,
374411,0,33,2019-09-01,1,
505296,0,25,2019-09-20,0,
505296,0,25,2019-09-20,0,
572040,1,26,2019-09-19,0,
627790,1,26,2019-09-18,0,
242998,0,26,2019-09-20,0,
211738,1,26,2019-09-17,0,
237965,1,26,2019-09-19,0,
544906,0,9,2019-09-19,0,
214685,0,10,2019-09-20,0,
184272,0,10,2019-09-20,0,
618651,1,10,2019-09-20,0,
838665,0,10,2019-09-19,0,
614485,0,10,2019-09-19,0,
277955,0,10,2019-09-18,0,
540290,0,10,2019-09-20,0,
540290,0,10,2019-09-20,0,
202470,1,11,2019-09-18,0,
690661,0,11,2019-09-20,0,
567035,1,11,2019-09-19,0,
764918,0,11,2019-09-19,0,
694507,1,11,2019-09-19,0,
300140,1,11,2019-09-18,0,
260161,0,11,2019-09-20,0,
631874,1,11,2019-09-19,0,
649173,1,11,2019-09-19,0,
416466,0,11,2019-09-19,0,
428630,1,11,2019-09-20,1,
589802,1,11,2019-09-20,0,
589802,1,11,2019-09-20,0,
222619,1,11,2019-09-19,0,
332603,1,11,2019-09-17,0,
605982,1,11,2019-09-20,0,
381308,0,11,2019-09-18,0,
444095,0,11,2019-09-20,0,
896000,1,11,2019-09-18,0,
617819,0,11,2019-09-19,0,
258286,0,11,2019-09-20,0,
423721,1,11,2019-09-19,0,
893389,1,11,2019-09-18,0,
116805,0,11,2019-09-19,0,
678169,1,11,2019-09-18,0,
457450,1,11,2019-09-18,0,
457450,1,11,2019-09-18,0,
788057,1,11,2019-09-19,0,
305585,0,11,2019-09-19,0,
244587,0,11,2019-09-15,0,
215440,0,11,2019-09-19,0,
298707,0,11,2019-09-19,0,
585399,0,11,2019-09-19,0,
197443,0,11,2019-09-19,0,
887271,1,11,2019-09-19,0,2019-12-02
630421,0,11,2019-09-19,0,
824086,1,11,2019-09-20,0,
368532,0,11,2019-09-20,0,
597376,0,11,2019-09-20,0,
868906,0,11,2019-09-20,1,
729188,1,11,2019-09-20,1,
107892,1,11,2019-09-16,0,
824483,1,11,2019-09-19,0,
521621,0,11,2019-09-14,0,
582742,1,11,2019-09-19,0,
551255,0,11,2019-09-19,0,
441341,0,12,2019-09-19,0,
623418,1,12,2019-09-12,0,
858499,1,12,2019-09-19,0,
671925,0,12,2019-09-11,1,
228383,0,12,2019-09-18,0,
195275,1,12,2019-09-19,1,
254081,1,12,2019-09-18,0,
550952,0,12,2019-09-20,0,
784868,0,12,2019-09-18,0,
784868,0,12,2019-09-18,0,
784868,0,12,2019-09-18,0,
129371,0,12,2019-09-17,0,
584621,0,12,2019-09-19,0,
797180,0,12,2019-09-17,0,
484771,1,12,2019-09-15,1,
675051,1,12,2019-09-19,0,
670070,0,12,2019-09-17,0,
202193,1,12,2019-09-18,0,
638702,0,12,2019-09-18,0,
519663,1,12,2019-09-19,0,
212153,0,12,2019-09-15,0,
105335,0,12,2019-09-12,0,
270662,1,27,2019-09-19,1,
111387,0,28,2019-09-18,0,
789370,1,28,2019-09-18,0,
413822,1,2,2019-09-19,1,
370600,0,13,2019-09-19,1,
212294,1,13,2019-09-11,0,
669682,0,13,2019-09-19,0,
669682,0,13,2019-09-19,0,
325389,1,13,2019-09-19,0,
622284,0,13,2019-09-19,0,
167296,0,14,2019-09-19,0,
566261,1,14,2019-09-20,1,
639246,0,1,2019-09-19,0,
242500,1,1,2019-09-19,0,
500047,0,1,2019-09-19,0,
750538,0,1,2019-09-19,0,
797667,1,1,2019-09-19,0,
356070,1,1,2019-09-19,0,
101998,0,1,2019-09-19,0,
132280,1,1,2019-09-19,0,
412035,0,29,2019-09-20,0,
577874,0,29,2019-09-19,0,
664572,1,15,2019-09-15,0,
296457,0,15,2019-09-19,0,
136908,0,15,2019-09-19,0,
497853,1,16,2019-09-08,0,
196014,0,16,2019-09-20,0,
246748,1,16,2019-09-17,0,
125550,1,16,2019-09-17,1,
745372,1,17,2019-09-21,0,
790159,1,3,2019-09-08,0,
884603,0,34,2019-09-21,0,
522848,1,34,2019-09-20,0,
738316,0,4,2019-09-20,0,
491534,0,5,2019-09-20,0,
313929,1,18,2019-09-07,0,
718718,1,18,2019-09-17,0,
172633,1,18,2019-09-03,0,
105443,1,18,2019-09-11,0,
583103,1,18,2019-09-14,0,
153481,1,18,2019-09-17,0,
887072,1,18,2019-09-07,0,
296483,0,18,2019-09-20,0,
156863,1,7,2019-09-20,0,
134710,0,7,2019-09-20,0,
781925,0,7,2019-09-20,0,
816288,0,32,2019-09-19,1,
637777,0,32,2019-09-19,0,
692098,0,22,2019-09-20,0,
727626,0,8,2019-09-18,0,
328471,0,8,2019-09-17,0,
528251,0,8,2019-09-21,0,
891513,1,8,2019-09-19,0,
565910,1,8,2019-09-16,0,
565910,1,8,2019-09-16,0,
461947,0,23,2019-09-20,0,
619498,0,23,2019-09-21,0,
647613,0,33,2019-09-20,0,
191993,1,26,2019-09-21,0,
655492,0,26,2019-09-21,0,
421585,1,26,2019-09-20,0,
421585,1,26,2019-09-20,0,
521184,0,26,2019-09-20,0,
887338,0,26,2019-09-20,0,
518433,0,9,2019-09-19,0,
248489,1,9,2019-09-19,0,
358172,1,9,2019-09-20,0,
842525,1,10,2019-09-20,0,
154445,1,11,2019-09-19,0,
606776,1,11,2019-09-19,0,
782942,0,11,2019-09-17,0,2019-12-30
167278,1,11,2019-09-20,0,
607720,1,11,2019-09-06,0,
712343,0,11,2019-09-20,0,
616522,1,11,2019-09-21,1,
603212,1,11,2019-09-18,0,
792883,0,11,2019-09-19,0,
782339,1,11,2019-09-12,0,
702563,1,11,2019-09-13,0,
202001,1,11,2019-09-20,0,
521091,1,11,2019-09-13,0,
611232,0,11,2019-09-20,0,
304379,1,11,2019-09-11,0,
794574,0,11,2019-09-20,0,
216893,1,11,2019-09-20,0,
165507,0,11,2019-09-21,0,
832787,0,11,2019-09-20,0,
313771,1,11,2019-09-20,0,
177735,1,11,2019-09-19,0,2020-02-04
108110,0,12,2019-09-20,0,
655078,1,12,2019-09-19,0,
571342,0,12,2019-09-20,0,
521545,1,12,2019-09-15,0,2019-11-09
279062,0,12,2019-09-21,0,
709579,1,12,2019-09-20,0,
650768,0,12,2019-09-20,0,
131447,1,12,2019-09-21,1,
192375,0,12,2019-09-21,0,
314758,0,12,2019-09-20,0,
368828,1,12,2019-09-21,0,
368828,1,12,2019-09-21,0,
154180,0,27,2019-09-21,0,
891595,1,27,2019-09-20,1,
611528,0,35,2019-09-20,0,
847578,1,14,2019-09-20,1,
705684,1,14,2019-09-20,1,
565363,1,14,2019-09-20,0,
104542,0,14,2019-09-21,0,
789572,0,1,2019-09-20,0,
457626,0,15,2019-09-21,0,
195824,1,16,2019-09-22,1,
363857,1,17,2019-09-22,0,
331046,1,3,2019-09-18,0,
461488,0,3,2019-09-21,0,
128039,0,34,2019-09-22,0,
526465,0,34,2019-09-20,0,
490363,0,34,2019-09-22,0,
641249,1,4,2019-09-21,0,
844987,0,4,2019-09-18,0,
197729,0,4,2019-09-22,1,
669919,0,4,2019-09-22,0,
592688,0,4,2019-09-21,0,
176879,0,4,2019-09-21,0,
260441,1,5,2019-09-20,0,
556370,0,5,2019-09-21,0,
821789,0,5,2019-09-21,0,
425342,1,5,2019-09-17,0,
177290,1,5,2019-09-20,0,
257416,1,18,2019-09-20,0,
573140,0,6,2019-09-19,0,2020-01-01
521986,0,6,2019-09-22,1,
405931,1,6,2019-09-19,0,
875987,1,6,2019-09-20,0,
533686,1,20,2019-09-21,0,
484172,0,7,2019-09-20,0,
823893,1,7,2019-09-21,0,
578128,0,7,2019-09-21,0,
859875,0,21,2019-09-21,0,
739201,0,22,2019-09-22,0,
235005,0,8,2019-09-21,0,
288529,0,8,2019-09-22,0,
648375,0,8,2019-09-16,0,
601362,0,23,2019-09-22,0,
453492,0,23,2019-09-21,0,
806433,1,25,2019-09-19,0,
806433,1,25,2019-09-19,0,
811890,1,25,2019-09-19,0,
811890,1,25,2019-09-19,0,
643763,1,26,2019-09-22,1,
827140,1,26,2019-09-21,0,
429501,1,26,2019-09-20,0,
343669,0,26,2019-09-20,0,
884907,0,26,2019-09-20,0,
249967,0,10,2019-09-22,0,
227735,1,10,2019-09-21,0,
631240,0,10,2019-09-21,0,
716549,0,10,2019-09-20,0,
128267,1,10,2019-09-21,0,
343230,1,10,2019-09-22,0,
496472,0,11,2019-09-21,0,
347510,0,11,2019-09-21,0,
419507,1,11,2019-09-21,0,
772074,1,12,2019-09-21,0,
892166,1,12,2019-09-22,0,
547172,0,12,2019-09-22,0,
548658,0,12,2019-09-21,0,
890771,0,12,2019-09-18,0,
273350,1,12,2019-09-20,0,
147258,0,12,2019-09-21,0,
436885,0,12,2019-09-21,1,
131747,0,27,2019-09-21,0,
799785,1,27,2019-09-21,0,
577059,1,2,2019-09-19,0,
400951,1,2,2019-09-22,0,
608929,1,2,2019-09-08,0,
280107,0,13,2019-09-21,0,
797175,0,13,2019-09-21,0,
896012,0,35,2019-09-21,0,
820697,0,14,2019-09-22,1,
610046,0,14,2019-09-22,0,
610046,0,14,2019-09-22,0,
303929,0,1,2019-09-22,0,
497270,0,29,2019-09-21,0,
249634,0,15,2019-09-21,0,
459006,1,15,2019-09-21,0,2019-09-29
741934,1,15,2019-09-21,0,
699172,1,16,2019-09-19,0,
436646,1,16,2019-09-19,0,
508146,1,16,2019-09-19,0,
119075,0,16,2019-09-22,0,
515425,0,16,2019-09-22,0,
363434,1,17,2019-09-23,0,
335768,0,17,2019-09-22,0,
173495,0,17,2019-09-23,0,
513363,0,17,2019-09-22,0,
780605,0,3,2019-09-20,0,
846547,1,3,2019-09-21,0,
568183,1,3,2019-09-21,0,
304852,0,3,2019-09-20,0,
106330,0,3,2019-09-20,0,
465510,0,3,2019-09-21,0,
465850,1,3,2019-09-21,1,
418233,1,3,2019-09-22,0,2020-01-24
242535,0,34,2019-09-22,0,
290368,1,34,2019-09-22,0,
186204,1,4,2019-09-23,0,2019-12-02
488892,1,4,2019-09-23,1,
791751,0,4,2019-09-22,0,
866441,1,18,2019-09-21,0,
100868,0,18,2019-09-22,0,
773927,1,18,2019-09-22,1,
881734,1,18,2019-09-20,0,
763175,1,18,2019-09-21,0,
454657,0,18,2019-09-21,0,
697439,0,18,2019-09-22,0,
576544,1,18,2019-09-18,0,
668225,1,18,2019-09-21,0,
799716,1,18,2019-09-23,0,
195088,1,18,2019-09-22,0,
425003,1,18,2019-09-21,0,
770808,0,19,2019-09-21,0,
774241,0,19,2019-09-23,0,
451569,0,7,2019-09-22,0,
344658,1,7,2019-09-21,0,
567262,1,7,2019-09-23,0,
868775,1,7,2019-09-21,0,
655892,0,7,2019-09-22,0,
368576,1,7,2019-09-22,0,2019-10-02
676099,1,21,2019-09-23,0,
774986,1,21,2019-09-19,1,
650608,1,21,2019-09-20,0,
539805,0,21,2019-09-22,0,
576564,1,31,2019-09-12,0,
491506,1,31,2019-09-10,0,
337995,1,31,2019-09-11,0,
241504,1,31,2019-09-12,0,
522795,1,31,2019-09-13,0,
341822,1,31,2019-09-10,0,
847787,0,31,2019-09-13,0,
847787,0,31,2019-09-13,0,
451130,1,31,2019-09-13,0,
428819,1,31,2019-09-06,0,
649354,0,31,2019-09-18,0,
497244,1,31,2019-09-05,0,
279661,1,31,2019-09-09,0,
476440,1,31,2019-09-13,0,
701237,0,32,2019-09-20,1,
642594,0,32,2019-09-22,1,
534097,0,32,2019-09-20,1,
643089,1,32,2019-09-20,0,
264842,0,22,2019-09-23,0,
200686,1,8,2019-09-21,0,
600079,0,8,2019-09-20,0,
268381,0,8,2019-09-22,0,
577755,0,8,2019-09-21,0,
771093,0,8,2019-09-23,0,
157643,0,8,2019-09-19,1,
219617,1,23,2019-09-20,0,
535386,1,23,2019-09-20,0,
769993,0,23,2019-09-20,0,
571792,0,23,2019-09-20,0,
817079,0,23,2019-09-22,0,2020-01-28
659755,0,23,2019-09-21,0,
302742,0,23,2019-09-15,0,
108431,0,23,2019-09-20,0,
675371,1,24,2019-09-23,0,
385941,0,25,2019-09-21,0,
318006,1,26,2019-09-22,0,
545627,1,26,2019-09-22,0,
187958,1,26,2019-09-22,0,
284892,1,26,2019-09-23,0,
882370,0,9,2019-09-22,0,
508837,1,9,2019-09-22,0,
859485,1,9,2019-09-22,1,
738805,0,9,2019-09-23,0,
498808,0,10,2019-09-23,0,
771574,1,10,2019-09-23,0,
397588,1,11,2019-09-21,0,
392219,1,11,2019-09-21,0,
125385,0,11,2019-09-23,0,
767748,0,11,2019-09-20,1,
423380,1,11,2019-09-22,1,
552159,1,11,2019-09-22,0,
434175,1,11,2019-09-22,0,
372757,0,11,2019-09-22,0,
343881,0,11,2019-09-21,0,
614281,0,11,2019-09-22,0,
725559,0,11,2019-09-22,0,
729706,1,11,2019-09-20,0,
459182,1,11,2019-09-20,0,
115999,0,11,2019-09-22,0,
113151,0,11,2019-09-21,0,
541737,1,11,2019-09-20,0,
221189,1,11,2019-09-21,0,
455862,0,11,2019-09-23,0,
450765,1,11,2019-09-20,0,2019-10-01
454010,0,12,2019-09-23,0,
505712,0,12,2019-09-22,0,
474017,0,12,2019-09-22,0,
865074,0,12,2019-09-22,0,
536859,0,27,2019-09-22,0,
355920,0,28,2019-09-15,0,
337975,1,28,2019-09-21,0,
104854,1,2,2019-09-22,0,2019-12-19
498129,1,2,2019-09-22,1,
543944,1,2,2019-09-22,0,
138855,0,2,2019-09-22,0,
558352,0,13,2019-09-23,0,
139026,1,13,2019-09-21,0,
808387,1,35,2019-09-17,0,
361310,1,35,2019-09-20,0,
208271,1,35,2019-09-21,0,
865987,1,14,2019-09-22,0,2020-01-25
234855,0,14,2019-09-22,0,
577957,1,14,2019-09-23,0,
112351,1,14,2019-09-22,0,
489126,1,14,2019-09-22,0,
469854,0,1,2019-09-21,0,
851239,1,1,2019-09-22,0,
113915,1,1,2019-09-21,0,
819653,1,1,2019-09-21,0,
797382,0,1,2019-09-20,0,
558858,0,1,2019-09-21,0,
401726,0,1,2019-09-22,1,
630145,0,1,2019-09-21,0,
890470,0,1,2019-09-22,0,
856488,0,1,2019-09-21,0,
767258,1,1,2019-09-21,0,
338506,0,29,2019-09-22,1,
148456,0,29,2019-09-21,0,
600587,0,15,2019-09-23,0,
586503,1,15,2019-09-23,0,
382140,1,15,2019-09-22,1,
305075,1,16,2019-09-20,0,
585167,1,16,2019-09-20,0,
859358,1,16,2019-09-20,0,
161820,1,16,2019-09-20,0,
239543,1,16,2019-09-20,0,
149371,0,16,2019-09-23,0,
325926,1,17,2019-09-24,1,
500443,1,17,2019-09-24,0,
543064,0,17,2019-09-24,0,
552500,0,3,2019-09-22,0,
552500,0,3,2019-09-22,0,
734679,1,3,2019-09-20,0,
688796,1,3,2019-09-24,0,
472320,1,3,2019-09-24,0,
716001,0,3,2019-09-21,0,
247349,0,3,2019-09-23,0,
210760,1,3,2019-09-22,0,
364103,1,34,2019-09-16,1,
811391,0,4,2019-09-24,1,
874070,1,4,2019-09-18,0,
804021,0,4,2019-09-19,0,
804021,0,4,2019-09-19,0,
389094,0,4,2019-09-24,0,
818976,1,4,2019-09-20,0,
773299,1,4,2019-09-20,0,
285668,1,4,2019-09-19,1,
707488,1,4,2019-09-20,0,
108553,0,4,2019-09-22,0,
718594,1,4,2019-09-24,0,
471459,1,4,2019-09-23,0,
531939,1,4,2019-09-21,0,
830747,1,4,2019-09-18,0,
724197,1,4,2019-09-23,0,
239080,1,4,2019-09-22,0,
754957,0,4,2019-09-20,0,
715590,1,4,2019-09-18,0,
681386,0,4,2019-09-18,0,
753735,1,4,2019-09-19,0,
241168,0,4,2019-09-22,0,
498112,1,4,2019-09-21,0,
189734,1,4,2019-09-18,0,2019-12-28
384543,0,5,2019-09-24,0,
384543,0,5,2019-09-24,0,
784661,0,5,2019-09-21,0,
886668,0,5,2019-09-21,0,
622814,1,5,2019-09-22,0,
854074,0,5,2019-09-23,0,
521960,1,5,2019-09-21,1,
867331,1,5,2019-09-23,0,
135249,1,18,2019-09-20,0,
767984,1,18,2019-09-23,0,
216939,1,18,2019-09-21,1,
797811,1,18,2019-09-23,0,
797811,1,18,2019-09-23,0,
187991,1,18,2019-09-22,0,
186034,1,18,2019-09-23,0,
833978,0,18,2019-09-24,0,
294049,0,6,2019-09-24,1,
102107,0,6,2019-09-09,0,
867380,0,20,2019-09-22,0,
126476,1,7,2019-09-23,0,
645569,0,7,2019-09-23,0,
874939,1,21,2019-09-23,0,
792521,1,31,2019-09-17,0,
738742,1,31,2019-09-16,0,
783025,1,31,2019-09-16,0,
408921,1,31,2019-09-16,0,
574065,0,31,2019-09-17,0,
714518,1,31,2019-09-13,0,
675194,1,31,2019-09-16,0,
578960,0,31,2019-09-16,0,
865482,0,32,2019-09-24,1,
318484,0,22,2019-09-23,0,
358296,0,22,2019-09-24,0,
885879,0,22,2019-09-23,0,
219739,0,8,2019-09-19,0,
825785,0,8,2019-09-22,0,
154693,1,8,2019-09-18,0,
100324,0,8,2019-09-18,0,
206270,0,8,2019-09-23,0,
